bucket,timeframe,feature_name,feature_key,param,family,tail,calibration_mode,threshold_param,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr,thresholds_json,feature_key_str,param_str,formula,config_id
native_d1,D1,ret,"('ret', 3)",3,directional_persistence,lower,train_quantile,0.65,0.21821145627555988,-0.0650465053139958,-0.6029482155587671,143,0.656021897810219,-0.1827592105612531,5.027972027972028,4.0,0.5,-0.6462098710361968,"[0.02180733983300633, 0.023484816444282186, 0.024946878423439334, 0.026257200142946857, 0.026582619360529917, 0.02494256562244307]","('ret', 3)",3,close / close.shift(L) - 1,11
native_d1,D1,ret,"('ret', 3)",3,directional_persistence,lower,train_quantile,0.8,0.47209757644833433,0.08121843810359697,-0.7754388474087849,92,0.823905109489051,0.2640479304431016,9.815217391304348,6.0,0.5,-0.7526690995566683,"[0.05415795862246025, 0.054375264121707234, 0.053899748690546416, 0.0555243512264485, 0.05524542003354155, 0.053862417501151505]","('ret', 3)",3,close / close.shift(L) - 1,12
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,upper,fixed_zero,None,0.36904977545893924,0.04958960694350889,-0.5556919934667874,198,0.5255474452554745,0.15630646030321027,2.909090909090909,2.0,0.5,-0.5586666706933638,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",13
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,lower,fixed_zero,None,0.19746226996354374,-0.034304991444148225,-0.6888571843738375,198,0.4744525547445255,-0.0994463651514943,2.6262626262626263,2.0,0.5,-0.6745454998739417,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",14
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,upper,train_quantile,0.2,0.026011206699986862,-0.16622475966604133,-0.8689728877380022,130,0.8029197080291971,-0.420447286326038,6.769230769230769,4.5,0.16666666666666666,-0.7198933726006961,"[-0.017607744457444105, -0.016828771591276513, -0.01518900402388701, -0.016755692604312224, -0.01701190136166919, -0.017760015531966065]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",15
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,upper,train_quantile,0.35,0.07349984145924325,-0.11654554091031566,-0.7726316929643251,184,0.6405109489051095,-0.3105295358446938,3.8152173913043477,3.0,0.16666666666666666,-0.6778134279402253,"[-0.005831656851588441, -0.005584194348069474, -0.0042917539178376485, -0.004592573509473223, -0.00506166492451901, -0.00598176286542589]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",16
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,upper,train_quantile,0.5,0.2550971391263814,-0.00560251597553818,-0.5509889604964344,202,0.5027372262773723,-0.016717340439973527,2.727722772277228,2.0,0.5,-0.585165871021587,"[0.0005058361785199583, 0.0008059345165531973, 0.0014280839662821343, 0.001440432882711118, 0.0015300894366856443, 0.001237395849567502]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",17
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,upper,train_quantile,0.65,0.4877751253222581,0.11983361016516647,-0.502024252786879,184,0.3476277372262774,0.4044107268572483,2.0706521739130435,2.0,0.5,-0.4125796066571492,"[0.007907177389531884, 0.008333558606811241, 0.008989003766926795, 0.009401228380860148, 0.009528774714347155, 0.009013438100285322]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",18
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,upper,train_quantile,0.8,0.2863476408140659,0.04233492596508448,-0.44747803981048007,125,0.18613138686131386,0.13248953006811703,1.632,1.0,0.8333333333333334,-0.5162465428619514,"[0.019433578249548326, 0.019491001119145108, 0.01910890734352355, 0.020746018706460888, 0.021639321511004006, 0.020536316039559317]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",19
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,lower,train_quantile,0.2,0.9013938596883188,0.33225604932709607,-0.36497260833433687,129,0.19708029197080293,1.365093847583974,1.6744186046511629,1.0,0.8333333333333334,-0.47485227023500143,"[-0.017607744457444105, -0.016828771591276513, -0.01518900402388701, -0.016755692604312224, -0.01701190136166919, -0.017760015531966065]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",20
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,lower,train_quantile,0.35,0.5647704577682601,0.1689821776864311,-0.55218282708996,184,0.3594890510948905,0.5976074674923495,2.141304347826087,2.0,0.6666666666666666,-0.5684413256754631,"[-0.005831656851588441, -0.005584194348069474, -0.0042917539178376485, -0.004592573509473223, -0.00506166492451901, -0.00598176286542589]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",21
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,lower,train_quantile,0.5,0.29796042512654286,0.013269874455990482,-0.6749030224678897,203,0.4972627737226277,0.04034961578940233,2.684729064039409,2.0,0.6666666666666666,-0.659262813561301,"[0.0005058361785199583, 0.0008059345165531973, 0.0014280839662821343, 0.001440432882711118, 0.0015300894366856443, 0.001237395849567502]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",22
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,lower,train_quantile,0.65,0.20697265235728415,-0.07822780513232508,-0.7322379088388822,185,0.6523722627737226,-0.21684703439684594,3.864864864864865,3.0,0.3333333333333333,-0.745506619787277,"[0.007907177389531884, 0.008333558606811241, 0.008989003766926795, 0.009401228380860148, 0.009528774714347155, 0.009013438100285322]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",23
native_d1,D1,ma_gap,"('ma_gap', 3)",3,trend_quality,lower,train_quantile,0.8,0.4557142419507104,0.07160294742753925,-0.7295686323505617,126,0.8138686131386861,0.23061514464557686,7.079365079365079,5.0,0.6666666666666666,-0.6730706015903443,"[0.019433578249548326, 0.019491001119145108, 0.01910890734352355, 0.020746018706460888, 0.021639321511004006, 0.020536316039559317]","('ma_gap', 3)",3,"close / rolling_mean(close, L) - 1",24
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,upper,fixed_zero,None,0.5347625116546939,0.15285375514088462,-0.6510432267172284,157,0.531934306569343,0.5323745753165463,3.713375796178344,3.0,0.5,-0.49744918181316744,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",25
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,lower,fixed_zero,None,0.17449596028911635,-0.07176829724378608,-0.6376061935266144,158,0.46806569343065696,-0.2002632497099084,3.2468354430379747,3.0,0.5,-0.7070729183173796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",26
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,upper,train_quantile,0.2,0.7370793434115352,0.29566171506396577,-0.5605986579584972,100,0.7928832116788321,1.1754638695876758,8.69,7.0,0.6666666666666666,-0.509059850443867,"[-0.9545450424043148, -0.9322894736346411, -0.8666258932934932, -0.8804405965181202, -0.8851477050329257, -0.9125323176971131]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",27
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,upper,train_quantile,0.35,0.5147669340242932,0.14351067295749065,-0.7299832311239329,137,0.6487226277372263,0.4954108611869408,5.189781021897811,4.0,0.5,-0.6121336628228267,"[-0.4452368957499572, -0.4170401870244055, -0.3119630594688259, -0.32311390925587813, -0.3308953384496523, -0.3725347739281029]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",28
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,upper,train_quantile,0.5,0.40073857119593864,0.08356859448474463,-0.6375457113860429,158,0.4908759124087591,0.2723104245251149,3.4050632911392404,3.0,0.3333333333333333,-0.5342538142184416,"[0.08784568673555382, 0.10691841743979408, 0.17698746533146748, 0.16439236499444757, 0.14032578227374579, 0.10691841743979408]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",29
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,upper,train_quantile,0.65,0.35516253372363343,0.06589956850120937,-0.5954862806441954,142,0.33485401459854014,0.2110660508348874,2.584507042253521,2.0,0.5,-0.4961751881325849,"[0.6052878149598497, 0.5979176029360994, 0.6468224008986717, 0.6519504811667758, 0.6471769229921182, 0.6084826498938356]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",30
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,upper,train_quantile,0.8,0.12908797118501758,-0.003690119409993642,-0.47163786133820473,99,0.18795620437956204,-0.011032060042637237,2.080808080808081,2.0,0.3333333333333333,-0.30344945746183594,"[1.186323412105989, 1.1832685248480297, 1.2362061067664531, 1.2235140773245565, 1.211614973845061, 1.197036867442112]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",31
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,lower,train_quantile,0.2,-0.12171896969962359,-0.10770791927011825,-0.6771332859743987,99,0.2071167883211679,-0.28962570249910635,2.292929292929293,2.0,0.6666666666666666,-0.6763992694883265,"[-0.9545450424043148, -0.9322894736346411, -0.8666258932934932, -0.8804405965181202, -0.8851477050329257, -0.9125323176971131]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",32
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,lower,train_quantile,0.35,0.2057824808958014,-0.038851849839644736,-0.5861106199528555,138,0.3512773722627737,-0.11210987894689706,2.789855072463768,2.0,0.3333333333333333,-0.6174667401805266,"[-0.4452368957499572, -0.4170401870244055, -0.3119630594688259, -0.32311390925587813, -0.3308953384496523, -0.3725347739281029]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",33
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,lower,train_quantile,0.5,0.28651985202081365,-0.013714016454501654,-0.6248640700723187,159,0.5091240875912408,-0.040589473970701784,3.509433962264151,3.0,0.5,-0.6762276892369067,"[0.08784568673555382, 0.10691841743979408, 0.17698746533146748, 0.16439236499444757, 0.14032578227374579, 0.10691841743979408]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",34
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,lower,train_quantile,0.65,0.3682501069079522,0.024041433065605133,-0.5964017081205801,143,0.6651459854014599,0.07388962856071424,5.0979020979020975,4.0,0.5,-0.6859055554107866,"[0.6052878149598497, 0.5979176029360994, 0.6468224008986717, 0.6519504811667758, 0.6471769229921182, 0.6084826498938356]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",35
native_d1,D1,trend_quality,"('trend_quality', 3)",3,trend_quality,lower,train_quantile,0.8,0.5722533233861525,0.16025515513214317,-0.6959213246663405,100,0.8120437956204379,0.5620851529260291,8.9,7.0,0.6666666666666666,-0.7939215668086932,"[1.186323412105989, 1.1832685248480297, 1.2362061067664531, 1.2235140773245565, 1.211614973845061, 1.197036867442112]","('trend_quality', 3)",3,"(close / close.shift(L) - 1) / (rolling_std(log_close_ret, L) * sqrt(L))",36
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,upper,fixed_level,0.2,0.45208643699635653,0.07401034552025654,-0.6464222930584949,114,0.8366788321167883,0.23892956975525537,8.043859649122806,5.0,0.3333333333333333,-0.5022288535688745,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),37
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,upper,fixed_level,0.35,0.15744707454565168,-0.09099470360374662,-0.727351054775296,165,0.6934306569343066,-0.24894648792840157,4.606060606060606,3.0,0.16666666666666666,-0.5753622826142194,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),38
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,upper,fixed_level,0.5,0.13866414640487906,-0.07057133062949617,-0.7092277941155942,173,0.5474452554744526,-0.19716473813552438,3.468208092485549,3.0,0.3333333333333333,-0.5866242654509572,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),39
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,upper,fixed_level,0.65,0.40225209226548775,0.0852440434878945,-0.6428590326190879,175,0.42700729927007297,0.27822276990676253,2.6742857142857144,2.0,0.5,-0.5409975094566991,"[0.65, 0.65, 0.65, 0.65, 0.65, 0.65]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),40
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,upper,fixed_level,0.8,0.5039123495019984,0.12180437794481969,-0.45854019788752776,158,0.26003649635036497,0.4118402469977718,1.8037974683544304,1.0,0.6666666666666666,-0.39098915586635785,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),41
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,lower,fixed_level,0.2,0.3315634278654813,0.05604360279435139,-0.5921383819837438,114,0.1633211678832117,0.17777344883932078,1.5701754385964912,1.0,0.6666666666666666,-0.7518887144126349,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),42
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,lower,fixed_level,0.35,0.5729933987204525,0.16573167058662985,-0.5198752709022989,165,0.30656934306569344,0.5843144047339619,2.036363636363636,1.0,0.8333333333333334,-0.6615990910879704,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),43
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,lower,fixed_level,0.5,0.4911697459039014,0.12736350313503486,-0.5359709700662831,173,0.45255474452554745,0.43293849173986243,2.867052023121387,2.0,0.5,-0.6496873901130253,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),44
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,lower,fixed_level,0.65,0.2601361278018066,-0.037438663248151816,-0.5653143590436279,176,0.572992700729927,-0.10818679738675485,3.5681818181818183,3.0,0.3333333333333333,-0.6689175252232415,"[0.65, 0.65, 0.65, 0.65, 0.65, 0.65]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),45
native_d1,D1,range_loc,"('range_loc', 3)",3,location_within_range,lower,fixed_level,0.8,0.2681467177620561,-0.04729855089873214,-0.7061626314728648,159,0.739963503649635,-0.1353186854508076,5.10062893081761,4.0,0.5,-0.7485274645125004,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8]","('range_loc', 3)",3,(close - rolling_low(L)) / (rolling_high(L) - rolling_low(L)),46
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,upper,train_quantile,0.2,0.46872684098222417,0.09198097876580436,-0.7949132002168067,104,0.8248175182481752,0.3021810684862418,8.692307692307692,5.5,0.16666666666666666,-0.6094716313163696,"[-0.042768912279063646, -0.041203896327931325, -0.03775952855155107, -0.040170179175714485, -0.040118929441488094, -0.040508789851780955]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",47
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,upper,train_quantile,0.35,0.296990416122139,0.003247852333490675,-0.7309377454248035,169,0.656021897810219,0.009777478024406205,4.254437869822485,3.0,0.16666666666666666,-0.7138694434093392,"[-0.02049150559341816, -0.018661287772423086, -0.016480079080152032, -0.01808912761298776, -0.018129952422275136, -0.019217728846616926]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",48
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,upper,train_quantile,0.5,-0.0400632677764499,-0.14116422180945287,-0.5873282877175678,219,0.4927007299270073,-0.36658965933232046,2.4657534246575343,2.0,0.3333333333333333,-0.6760736169100104,"[-0.006944462594777434, -0.006866154857115392, -0.006143522858781392, -0.006323294848000038, -0.0066450368570447615, -0.007004313966093245]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",49
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,upper,train_quantile,0.65,,0.0,0.0,0,0.0,0.0,,,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",50
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,upper,train_quantile,0.8,,0.0,0.0,0,0.0,0.0,,,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",51
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,lower,train_quantile,0.2,0.3271344899273635,0.05305379524173581,-0.421958861946899,103,0.17518248175182483,0.16779615129220127,1.8640776699029127,2.0,0.8333333333333334,-0.6015753997589184,"[-0.042768912279063646, -0.041203896327931325, -0.03775952855155107, -0.040170179175714485, -0.040118929441488094, -0.040508789851780955]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",52
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,lower,train_quantile,0.35,0.3469972655911196,0.050402405732826505,-0.5202745034078875,169,0.34397810218978103,0.1589954751241882,2.230769230769231,2.0,0.6666666666666666,-0.5100971169114035,"[-0.02049150559341816, -0.018661287772423086, -0.016480079080152032, -0.01808912761298776, -0.018129952422275136, -0.019217728846616926]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",53
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,lower,train_quantile,0.5,0.5251652125703703,0.14781322871942115,-0.6658012096506087,219,0.5072992700729927,0.5123581702472491,2.538812785388128,2.0,0.6666666666666666,-0.7473961531513417,"[-0.006944462594777434, -0.006866154857115392, -0.006143522858781392, -0.006323294848000038, -0.0066450368570447615, -0.007004313966093245]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",54
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,lower,train_quantile,0.65,0.6140578593821148,0.20723377268166154,-0.7188439241280926,232,0.6158759124087592,0.7596654721352349,2.9094827586206895,2.0,0.6666666666666666,-0.7664947033901105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",55
native_d1,D1,drawdown,"('drawdown', 3)",3,drawdown_pullback,lower,train_quantile,0.8,0.6140578593821148,0.20723377268166154,-0.7188439241280926,232,0.6158759124087592,0.7596654721352349,2.9094827586206895,2.0,0.6666666666666666,-0.7664947033901105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('drawdown', 3)",3,"close / rolling_max(close, L) - 1",56
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,upper,fixed_zero,None,0.32587127594679216,0.04237461437176937,-0.8091291182662291,128,0.5428832116788321,0.13261892803158948,4.6484375,3.0,0.6666666666666666,-0.790523527925648,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('ret', 5)",5,close / close.shift(L) - 1,57
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,lower,fixed_zero,None,0.4127844757474293,0.06693442126529381,-0.5126922075075293,129,0.45711678832116787,0.2145976561179057,3.883720930232558,3.0,0.6666666666666666,-0.268509174424827,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","('ret', 5)",5,close / close.shift(L) - 1,58
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,upper,train_quantile,0.2,0.7981022225939941,0.34838951885498415,-0.6495816860596295,67,0.8184306569343066,1.4520818228399257,13.388059701492537,9.0,0.5,-0.54101274231223,"[-0.06354816005029797, -0.05995034822511664, -0.05146602328158267, -0.05480336663598448, -0.05395909121369814, -0.05752375808667349]","('ret', 5)",5,close / close.shift(L) - 1,59
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,upper,train_quantile,0.35,0.5447802356799971,0.16133742547247376,-0.6878094692613037,106,0.666970802919708,0.5664615071211672,6.89622641509434,4.0,0.6666666666666666,-0.6745141824959369,"[-0.023513186753640766, -0.022175730321247818, -0.014656484826234108, -0.015200881369496044, -0.016309410666490942, -0.019670716896938733]","('ret', 5)",5,close / close.shift(L) - 1,60
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,upper,train_quantile,0.5,0.7621475684245438,0.2812348865043359,-0.7020523071190643,115,0.4981751824817518,1.1035843652825328,4.747826086956522,3.0,0.6666666666666666,-0.7334851387792869,"[0.004715028815218902, 0.005844500278534337, 0.00917880747988109, 0.00981735159817343, 0.009190997178826654, 0.007483055099202107]","('ret', 5)",5,close / close.shift(L) - 1,61
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,upper,train_quantile,0.65,0.8118816069704202,0.28518887869262377,-0.5372192694674076,101,0.3467153284671533,1.1231244909191718,3.762376237623762,3.0,0.6666666666666666,-0.5531581003182313,"[0.030490569694564828, 0.03214311080358266, 0.034703205646307834, 0.03625307153902765, 0.036101366128637784, 0.0333470761626977]","('ret', 5)",5,close / close.shift(L) - 1,62
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,upper,train_quantile,0.8,0.8620758090570021,0.23080965564741063,-0.18639797048479234,62,0.1678832116788321,0.8648092559544867,2.967741935483871,2.0,0.5,-0.23139579703776236,"[0.07566487593285767, 0.07655494973480588, 0.07642305304432596, 0.08006996286483181, 0.07732764734442836, 0.07382776136245048]","('ret', 5)",5,close / close.shift(L) - 1,63
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,lower,train_quantile,0.2,-0.004352545291391038,-0.10393159735022206,-0.5230515959514952,66,0.18156934306569342,-0.2805661472908677,3.015151515151515,2.0,0.6666666666666666,-0.6482595847248138,"[-0.06354816005029797, -0.05995034822511664, -0.05146602328158267, -0.05480336663598448, -0.05395909121369814, -0.05752375808667349]","('ret', 5)",5,close / close.shift(L) - 1,64
native_d1,D1,ret,"('ret', 5)",5,directional_persistence,lower,train_quantile,0.35,0.2541968599151249,-0.01243775773487843,-0.4844419693263311,105,0.333029197080292,-0.0368593546901842,3.4761904761904763,2.0,0.5,-0.5293455267268268,"[-0.023513186753640766, -0.022175730321247818, -0.014656484826234108, -0.015200881369496044, -0.016309410666490942, -0.019670716896938733]","('ret', 5)",5,close / close.shift(L) - 1,65
